country,session_idx,year,mean_theta,q025,q975
BTN,20,1994,0.8104205524325919,0.41021770635723664,1.4895473294703179
BTN,21,1995,0.8571745316973439,0.4660412690293413,1.624645383138283
BTN,22,1996,0.8837722795647172,0.5179295772328876,1.8705089324900372
BTN,23,1997,0.9011194606696783,0.4365669197863036,1.6167782925825
BTN,24,1998,0.9336982703368873,0.48751381669544375,1.7239811384878003
BTN,25,1999,0.9694614707701084,0.4756119560152982,1.7884574804851312
BTN,26,2000,1.0117607984734942,0.5016814124087522,1.966912647824309
BTN,27,2001,1.043549826400326,0.5447399238719297,2.24251267411942
BTN,28,2002,1.0566237452270342,0.5120532032222151,2.241925491646816
BTN,29,2003,1.082270424049816,0.557712576194816,2.121180369442833
BTN,30,2004,1.0474393815589342,0.594057402145187,2.0500793389969494
BTN,31,2005,1.0297152180335316,0.5933837551543665,1.9830656146867414
BTN,32,2006,1.0057609902983387,0.6011835240518911,2.0394227146760744
BTN,33,2007,0.9900528481992279,0.5892939320655546,1.7935694900751242
BTN,34,2008,0.9831901784775658,0.5090506319197157,1.9592380568647432
BTN,35,2009,0.9802510808844636,0.5688545981018165,1.8347968895410678
BTN,36,2010,0.9790902047016788,0.5423037069393775,1.7943516102863586
BTN,37,2011,0.9796980548803773,0.4907581669102484,2.0152690737676617
BTN,38,2012,0.9882773163820893,0.531971246087205,1.962662667707537
BTN,39,2013,0.9930718169109518,0.5495244321929621,1.8168273567837796
BTN,40,2014,1.0184793623789798,0.5629401776464575,2.136014148353552
BTN,41,2015,1.0251789488842982,0.5929044102052006,2.1913627797687827
BTN,42,2016,1.0005388559801074,0.5889443492613736,1.8823428497110721
BTN,43,2017,0.9990490285924803,0.5573044064653035,2.0985852263702722
BTN,44,2018,0.9915263461720155,0.5205513882346963,1.9834372468215378
BTN,45,2019,0.9804093720977954,0.526347339324769,1.7486919925282332
BTN,46,2020,0.9736005074518196,0.4798605930411116,2.0103839686022025
BTN,47,2021,0.957690101081018,0.5047147098829945,1.9675189995679079
BTN,48,2023,1.0067921269883435,0.5547247998764956,1.9626694696464808
BTN,49,2023,1.0148013344366165,0.45339086316137367,2.101036477847527
BTN,50,2024,1.0219585244674136,0.41272622626991073,2.27708034692695
BTN,51,2025,1.036040013561718,0.41536703831517224,2.1825411699149084
BWA,0,1974,0.5750444992655787,0.054167483400598904,1.0424291072394127
BWA,1,1975,0.6243596342324754,0.17158793372678469,1.0869390173510936
BWA,2,1976,0.716960816830297,0.33237500614594195,1.293196930321653
BWA,3,1977,0.7136101865607233,0.3210525927835766,1.3087752010318447
BWA,4,1978,0.718455563746358,0.33194853582999073,1.2600226455972563
BWA,5,1979,0.72356321194683,0.2811207044655145,1.237556977139512
BWA,6,1980,0.7450736837363019,0.4188009955612747,1.244975365238351
BWA,7,1981,0.7633233045555083,0.4465362494265253,1.36400256453835
BWA,8,1982,0.7921654169609744,0.4796331943091684,1.3582350602713258
BWA,9,1983,0.7932979774447457,0.44442188489367407,1.4477847343126697
BWA,10,1984,0.7871679254022345,0.4495975955784144,1.4880442337319228
BWA,11,1985,0.7945951305436765,0.467836587606546,1.453852090881498
BWA,12,1986,0.819280871815185,0.4866047815621065,1.4381166942024142
BWA,13,1987,0.8297559770771702,0.49825811504296846,1.4972513977626318
BWA,14,1988,0.8327420217252781,0.5056351920416645,1.445846402936979
BWA,15,1989,0.8368843590138858,0.480548431432055,1.6738372614044554
BWA,16,1990,0.837162909334732,0.4225670658316783,1.70400863705577
BWA,17,1991,0.8313348955250814,0.40778104255468045,1.6944256427741773
BWA,18,1992,0.830808345223828,0.4669782693268553,1.4904282030688778
BWA,19,1993,0.8845190992704676,0.46170199460379074,1.6395799753399576
BWA,20,1994,0.9143824045967069,0.5232427901627259,1.8543431587262917
BWA,21,1995,0.9233597012981416,0.5178943712921468,1.668320400633958
BWA,22,1996,0.939781301185775,0.4978845653925893,1.9570087267948206
BWA,23,1997,0.9518559737036973,0.4474247513853379,1.9274588373968575
BWA,24,1998,0.9809774862234512,0.5037571325245562,2.024833254529006
BWA,25,1999,0.9766502310366951,0.49624316382750305,2.0485016587975875
BWA,26,2000,1.0023175943714446,0.5625320336282132,2.2002217261916472
BWA,27,2001,0.9742421852689864,0.48506343706185484,1.9728159920067678
BWA,28,2002,0.9836952521724495,0.5795056347088052,1.9963189071612553
BWA,29,2003,0.9930112766126958,0.5761596981557103,2.0561919620244127
BWA,30,2004,1.010625424804224,0.5554073849940556,2.0644738972793677
BWA,31,2005,1.0349593041062044,0.5737278445121523,2.285796488794622
BWA,32,2006,1.0838688553389277,0.5759158353341632,2.115047223790805
BWA,33,2007,1.1249884533502248,0.6478761860555106,2.1879420336178197
BWA,34,2008,1.2107035866290976,0.7209181478856295,2.223357009028975
BWA,35,2009,1.2780593770028297,0.7687178575417715,2.4745251440971896
BWA,36,2010,1.3195050149027983,0.764903209396768,2.8335248766209484
BWA,37,2011,1.3473875625981286,0.7854371263061504,2.888801944597767
BWA,38,2012,1.3671405406361332,0.7715523310955074,2.8185556658445305
BWA,39,2013,1.3922215917121599,0.7744491144434263,2.9143721508112157
BWA,40,2014,1.3686403232809978,0.8302112035725857,2.7581879747798954
BWA,41,2015,1.3522520535582851,0.7995252283211904,2.7003190167053592
BWA,42,2016,1.3645207110513065,0.7990029122065929,2.710272335198624
BWA,43,2017,1.3225587298717112,0.760864646965884,2.5786591640251366
BWA,44,2018,1.2910335461067353,0.7397987125320088,2.69332429039626
BWA,45,2019,1.24188421693524,0.7387204913520918,2.328834556823879
BWA,46,2020,1.2169146032666185,0.661206302580207,2.417878609537004
BWA,47,2021,1.1761525747816042,0.617035698015277,2.580795352345244
BWA,48,2023,1.1597609663659054,0.523131226630721,2.4985423373134665
BWA,49,2023,1.147311150657372,0.47488164739593386,2.4887860633546217
BWA,50,2024,1.1189329736002138,0.48227108131909496,2.40733511794765
BWA,51,2025,1.1296081010420842,0.4161401379792908,2.4433308067085577
CAF,0,1974,0.9486614736937351,0.5083631165406879,1.450483679206017
CAF,1,1975,1.077803544565274,0.6401136603217115,1.595201830707113
CAF,2,1976,1.0153222194652427,0.598395474023002,1.5608900277785707
CAF,3,1977,1.0304845295858127,0.6805522536821448,1.5121757644145726
CAF,4,1978,1.0700084799984513,0.6464784520632681,1.7459831855662318
CAF,5,1979,1.2368686931438944,0.8056745326833813,1.9852160348453074
CAF,6,1980,1.232032088592148,0.7825017510778879,2.0950707579488315
CAF,7,1981,1.2187157464367584,0.7804862376662339,2.1259173652551326
CAF,8,1982,1.0811789583459337,0.6902117195203886,1.6012131639805736
CAF,9,1983,0.996799601453108,0.6704592550394938,1.5586017803236896
CAF,10,1984,0.939549624688821,0.6177579587548643,1.462863667348321
CAF,11,1985,0.9552706386795997,0.6224271038515545,1.5155956774862647
CAF,12,1986,1.065375295197233,0.7411581732476421,1.7131428466372132
CAF,13,1987,1.3376715222885456,0.8555552153201259,2.2618127184278154
CAF,14,1988,1.3979825880977679,0.9615014363265607,2.5598229763028417
CAF,15,1989,1.4883144207501509,1.0168256575185655,2.608501471098565
CAF,16,1990,1.5323476863585301,1.041057318219939,2.855800211764386
CAF,17,1991,1.5178405826222792,1.027369943018868,2.7453989709079885
CAF,18,1992,1.5130498787531639,0.9672662470678077,2.8577698214361593
CAF,19,1993,1.6318398556266684,1.0133684795442846,3.003464498380334
CAF,20,1994,1.5897678964285162,0.9314988643859977,2.8847989922233173
CAF,21,1995,1.545073827713574,0.8572212058646969,2.8942372318762195
CAF,22,1996,1.4673709923116969,0.7667428619810375,2.8827298552245164
CAF,23,1997,1.4250718758065246,0.7041233636258172,2.7420023659991544
CAF,24,1998,1.3650732383836282,0.7473877531258479,2.5857039878140764
CAF,25,1999,1.366333559405909,0.7297559064432876,2.622104059817652
CAF,26,2000,1.3612379495385458,0.706402297457866,2.960498987883133
CAF,27,2001,1.3605582442823543,0.7095630362704128,3.0441862174308962
CAF,28,2002,1.3338387757993821,0.7445356571834082,2.9294581978110754
CAF,29,2003,1.2786500888877221,0.6961514482908472,2.7750282300935125
CAF,30,2004,1.2754542889292588,0.7479569228684787,2.6819385991589852
CAF,31,2005,1.332519276933251,0.807818670492554,2.616646431162293
CAF,32,2006,1.3119222149508827,0.7598706257102279,2.6270862250461167
CAF,33,2007,1.2811120037432295,0.733956418131639,2.8999469493610683
CAF,34,2008,1.3410041489535485,0.8038258077374341,2.534635084710933
CAF,35,2009,1.4698269953785552,0.7846731683259709,2.9080916261878746
CAF,36,2010,1.5974037263852923,0.9784085829815821,3.2352363286195196
CAF,37,2011,1.7008931155975784,1.027884159156917,3.3587493979505716
CAF,38,2012,1.8314239354301722,1.099442323679076,3.513472823085855
CAF,39,2013,2.021092426203401,1.1963713314912623,4.20505777030207
CAF,40,2014,2.1852499653567454,1.355914675062665,4.414607884666817
CAF,41,2015,2.3969710148607133,1.4363140740540536,4.781374360668561
CAF,42,2016,2.5026072188943402,1.5096705362421132,4.98535649088291
CAF,43,2017,2.588903480065572,1.5576756942006407,5.115672189600077
CAF,44,2018,2.73287445383256,1.7006572622360163,5.727716336307288
CAF,45,2019,2.833611300765968,1.6198840833409005,5.639702401597045
CAF,46,2020,2.847508720763192,1.6008449074831683,5.974095977311714
CAF,47,2021,2.7860619344389077,1.6056584446476643,5.663626733168039
CAF,48,2023,2.7234053672515297,1.5846690025527834,5.293782914083201
CAF,49,2023,2.723282995247741,1.6329274272623242,5.351988961084903
CAF,50,2024,2.8368165054452588,1.6608918690271026,5.7503118748184745
CAF,51,2025,2.933646086821466,1.6373618706022628,6.052204586052543
CAN,0,1974,2.731759573016238,2.1522417634888034,3.881422933949738
CAN,1,1975,2.8080603743561086,2.16560082031861,4.072503560176196
CAN,2,1976,2.8767856615649925,2.1893389480604153,4.203162874462135
CAN,3,1977,2.952268021343597,2.24375089050039,4.499778371320448
CAN,4,1978,3.0534051275128355,2.2777414108414415,4.636778089347129
CAN,5,1979,3.145213932402803,2.32433690194507,4.898722417277294
CAN,6,1980,3.243821723988077,2.421637647444087,5.284198715924042
CAN,7,1981,3.3470781191842915,2.4497929919222363,5.607468503894085
CAN,8,1982,3.4203221442929856,2.516093759038525,6.103471905347404
CAN,9,1983,3.4447880702941718,2.4242964906611286,5.867445779714181
CAN,10,1984,3.4607844204459743,2.469104641797603,6.215349224577882
CAN,11,1985,3.495226911286976,2.4717086303742066,6.315021682288997
CAN,12,1986,3.506054187788104,2.458764649930455,6.105509349318269
CAN,13,1987,3.4963469885502008,2.4127747428112163,6.824121652184255
CAN,14,1988,3.4838166527048173,2.390399024485466,6.869938210957784
CAN,15,1989,3.4454948537204806,2.3482079275467402,6.509621697696087
CAN,16,1990,3.3967660283385084,2.2304195591834444,6.125957129168179
CAN,17,1991,3.340116228964221,2.215049308261302,5.859327316563724
CAN,18,1992,3.2653747654517136,2.1818677698080458,5.893497569345215
CAN,19,1993,3.172582679109802,2.099862386427135,5.6869386463536316
CAN,20,1994,3.139098061312109,2.0572919427520278,5.659773213842337
CAN,21,1995,3.1055741619053485,2.0225077361441532,5.752530131249132
CAN,22,1996,3.059709186998893,2.0262400842752895,5.524324586066576
CAN,23,1997,3.0508902526050417,2.0156818352919172,5.47557925089205
CAN,24,1998,3.0534719254622846,2.0445083704544507,5.584512306174559
CAN,25,1999,3.0765207570291744,2.05183444582525,5.892801858391637
CAN,26,2000,3.0881612273557293,2.053637339792421,5.968904851143753
CAN,27,2001,3.1053138556616147,2.0005536403287296,5.83895213859453
CAN,28,2002,3.0958865137184404,2.025132231556157,5.724173963222147
CAN,29,2003,3.1354660743366045,2.055851926869443,6.006387817578029
CAN,30,2004,3.2145584520257926,2.103903748687178,6.627127643318073
CAN,31,2005,3.3242317757978688,2.1160138511200612,6.790105170685265
CAN,32,2006,3.47283216350935,2.189032582768741,7.057085150918057
CAN,33,2007,3.623508767241169,2.331171909842481,7.111962112628543
CAN,34,2008,3.7920240920250823,2.3933302400210303,7.627337339151181
CAN,35,2009,3.912150701169381,2.44315609854599,7.711881184348432
CAN,36,2010,4.062430827923866,2.470002006803719,8.519197802199463
CAN,37,2011,4.205885685241146,2.5324710895375415,8.830611986096699
CAN,38,2012,4.306003873742355,2.620440125453215,8.95595165467882
CAN,39,2013,4.413027897698734,2.7175003451422444,8.99259431284619
CAN,40,2014,4.477135768208006,2.6674477214910657,9.115395931761846
CAN,41,2015,4.531076183822798,2.6167644207885234,9.126939608839738
CAN,42,2016,4.57262322866455,2.5922569855209683,9.282569089503523
CAN,43,2017,4.606745435363967,2.702071262093229,9.348155526528735
CAN,44,2018,4.601791221954624,2.7572697170935903,9.116158606168462
CAN,45,2019,4.587828183598596,2.7462734058737075,9.636696853314364
CAN,46,2020,4.55111253027004,2.657813743157774,9.705819585090868
CAN,47,2021,4.511727108063192,2.645664144155351,9.444971476760438
CAN,48,2023,4.466998947272015,2.559618819775647,9.884123111565803
CAN,49,2023,4.351728850560621,2.471865131621101,9.046928567981565
CAN,50,2024,4.264764243370055,2.346865533721224,9.153876038274896
CAN,51,2025,4.174427330236724,2.339864795428388,8.909022638529448
CHE,0,1974,0.851735349825098,-0.7737929797516766,2.321989860757886
CHE,1,1975,0.9038734972572767,-0.6094223189507062,2.3397238719502673
CHE,2,1976,0.9364302873170542,-0.5461387609158772,2.437905880997913
CHE,3,1977,0.9828627145487036,-0.3784754666818447,2.387690785591192
CHE,4,1978,1.04816512107849,-0.29683104941296473,2.268042719548046
CHE,5,1979,1.1097325164899952,-0.21728808620263376,2.463658641690451
CHE,6,1980,1.1520113365631521,-0.12207792975462695,2.415218570005963
CHE,7,1981,1.2210744306493164,-0.05295659740804477,2.350420136456504
CHE,8,1982,1.2778626457295166,0.02124679652499284,2.415942653580976
CHE,9,1983,1.3475132290164125,0.09560847076608844,2.6005438837800687
CHE,10,1984,1.4085628114541895,0.14853794230285206,2.6650917150398286
CHE,11,1985,1.4593664076127035,0.37198387713161324,2.7283311005741417
CHE,12,1986,1.5181254568764,0.4542507487867425,2.893954697742686
CHE,13,1987,1.5705710631794294,0.5174411558652013,3.012701028510752
CHE,14,1988,1.6608194900444813,0.42263960748230334,3.4767303774208314
CHE,15,1989,1.709417609129945,0.5359276637098755,3.4861577564421444
CHE,16,1990,1.7814203037604686,0.6294136057717903,3.8117244005186155
CHE,17,1991,1.860375574579611,0.5474928247188862,4.005452961791477
CHE,18,1992,1.917673260758941,0.6306261834253386,4.114289171613957
CHE,19,1993,1.9331067575783345,0.8462639903686726,4.093446286454252
CHE,20,1994,1.9605701320071034,0.9822277875513529,4.204752404567022
CHE,21,1995,2.007931965655263,1.1151859128268893,4.1575803834358105
CHE,22,1996,2.06127104242642,1.1754487175517065,4.146513210822868
CHE,23,1997,2.134168821245568,1.1857766337281876,4.372925548154457
CHE,24,1998,2.2107207166181992,1.2731307129544238,4.547902494024652
CHE,25,1999,2.23318381474641,1.4102858962875668,4.476753250219966
CHE,26,2000,2.2739061626299066,1.4457518878287412,4.347757189766033
CHE,27,2001,2.337227398922978,1.5265538216760444,4.0770766725733765
CHE,28,2002,2.383181775672524,1.4919052934795674,4.293268694847485
CHE,29,2003,2.4027661092917403,1.4975507535441674,4.44401792588899
CHE,30,2004,2.4130879321904732,1.4590981340007052,4.548035165141662
CHE,31,2005,2.436320968872821,1.549097095426949,4.724275309792857
CHE,32,2006,2.4842037206142598,1.5734300853181977,4.830843439331711
CHE,33,2007,2.5084000427432014,1.639876471990781,4.655848371528258
CHE,34,2008,2.5448458012340067,1.6779991550877893,4.675839257159196
CHE,35,2009,2.555222685620372,1.7129590840320932,4.609928594613052
CHE,36,2010,2.566510713035954,1.667761340373089,4.961590230519039
CHE,37,2011,2.5520049687189093,1.5954967142666725,4.638701721858952
CHE,38,2012,2.5434846427604922,1.5924413748945674,4.735322714355642
CHE,39,2013,2.520878556139122,1.6373661509788282,4.692741754271553
CHE,40,2014,2.5123235797597188,1.6256051915012903,4.889057026307924
CHE,41,2015,2.4956879996015493,1.5839736771050712,4.886095780282769
CHE,42,2016,2.4517382032066397,1.5357156618067884,4.697005891303579
CHE,43,2017,2.427455124855156,1.5466832993585022,4.6890407667491125
CHE,44,2018,2.3578881894573316,1.5398962253786386,4.213525970514243
CHE,45,2019,2.3471493398336305,1.472156131374651,4.294540093500085
CHE,46,2020,2.3085291264321905,1.4735403738738493,4.336523546947428
CHE,47,2021,2.2811602055149818,1.4102724110656144,4.231036244691972
CHE,48,2023,2.2981566015092683,1.35782303383813,4.385465489486596
CHE,49,2023,2.269426625384199,1.374876438338033,4.413619793846632
CHE,50,2024,2.2293501622417695,1.2773205746890024,4.725886352426067
CHE,51,2025,2.202927698753475,1.2380033148258405,4.594863637389441
CHL,0,1974,1.5408862463122273,0.9357982655733315,2.2104941719472158
CHL,1,1975,1.539863700144858,0.9951091257837951,2.175663199426796
CHL,2,1976,1.5428877301086334,0.960799772990295,2.3509616798442314
CHL,3,1977,1.5130163130881205,1.0326413837661017,2.3643266208824105
CHL,4,1978,1.5699278229129054,0.9626289647726728,2.479138889419783
CHL,5,1979,1.625023075957142,1.0984064102798574,2.846332761711251
CHL,6,1980,1.643703936112738,1.0926297841002228,2.9611767396172417
CHL,7,1981,1.5750747227905344,1.0912458531269493,2.560100472205246
CHL,8,1982,1.538093047624708,1.0349008331659397,2.4681263340872945
CHL,9,1983,1.5902166618561024,1.057963737389692,2.7254591807929875
CHL,10,1984,1.6158066283905566,1.0933790153730936,2.7347642706891597
CHL,11,1985,1.6074001807377525,1.0917460963140744,2.83427949144142
CHL,12,1986,1.5571918638766542,1.0491413703873125,2.7760209979688266
CHL,13,1987,1.4958181092141614,0.9801929114880475,2.8338728571145224
CHL,14,1988,1.4341558161030377,0.9130865648010471,2.5241968441709455
CHL,15,1989,1.3753435519857868,0.8363030446891806,2.529246000454977
CHL,16,1990,1.2681689801690164,0.7839208034745765,2.4435453534458604
CHL,17,1991,1.186550660208899,0.7279233130825715,2.3229306607524944
CHL,18,1992,1.126331594325993,0.703576169468084,2.101881618315218
CHL,19,1993,1.0868196125266862,0.7101041027396072,2.098633814284416
CHL,20,1994,1.0425269938447244,0.6073141587870401,2.1010863491772387
CHL,21,1995,1.0243736985646261,0.5814798237282679,1.7944570176500025
CHL,22,1996,0.9967288956499084,0.5694502506879134,1.8188643855956281
CHL,23,1997,0.9887382604942991,0.5739029195275831,1.687371266451568
CHL,24,1998,1.0137291051345707,0.5900068959721164,2.0397835066909424
CHL,25,1999,1.0345489817651186,0.5685677310525132,2.168179631602812
CHL,26,2000,1.0147820408312238,0.5516025561160741,1.9495875810132322
CHL,27,2001,1.012982450934333,0.5440626765951765,1.8585514792100712
CHL,28,2002,1.0130291722894722,0.5803267366931043,1.8257492839136813
CHL,29,2003,1.00834737110022,0.5751446506224167,2.0026834572634202
CHL,30,2004,0.9806830882482939,0.5611532443107796,1.9351465124029397
CHL,31,2005,0.9799689594835147,0.5518879212337658,2.0378813032007335
CHL,32,2006,0.9756777918576881,0.5695688370559722,1.787541948053798
CHL,33,2007,0.9859352368800436,0.49565230960880213,1.8701069108418469
CHL,34,2008,1.0053102850927256,0.5068060363521266,2.0934797653388615
CHL,35,2009,1.006847408402746,0.547805125989827,1.9609488662677657
CHL,36,2010,1.0139412293375525,0.5160088892335428,1.9887688579491918
CHL,37,2011,1.007171170939114,0.5200663194565207,2.1764603591029403
CHL,38,2012,1.0012712725767186,0.5819728242646243,1.930701975668201
CHL,39,2013,1.006927678679576,0.5927725217824948,2.0699973052729312
CHL,40,2014,0.9999648427118618,0.5929454327088808,1.92506955632942
CHL,41,2015,0.9999036181581791,0.549390867204901,2.131391934486789
CHL,42,2016,0.9973514632958161,0.49492811951220445,1.972272919732133
CHL,43,2017,0.9974331483590734,0.4903327277281434,1.9635811301084094
CHL,44,2018,1.0025982089142431,0.5256490639456107,2.0453276965495686
CHL,45,2019,0.9862947819282094,0.48967675607285505,2.0329306194613976
CHL,46,2020,0.9739981242941002,0.5230326148643412,1.9768868466431988
CHL,47,2021,0.9861947934397974,0.45734199718995483,2.145639711906327
CHL,48,2023,1.0003436652768778,0.420279116552701,2.568469521587071
CHL,49,2023,1.0089135758189107,0.4935330278605062,2.500091594345745
CHL,50,2024,1.016608101464632,0.4187925466469115,2.2322611695260135
CHL,51,2025,1.009888827493523,0.41230065495064977,2.215837264146868
CHN,0,1974,0.5640201676239921,0.017989543210512,1.4125268297424844
CHN,1,1975,0.6063113499040728,0.1813717740734021,1.0320134045517997
CHN,2,1976,0.614665655292313,0.1655994466305325,1.0680680184462663
CHN,3,1977,0.6457315567165858,0.29358541452682746,1.0963312673504522
CHN,4,1978,0.6645045054270349,0.2882197616172059,1.1598573335435638
CHN,5,1979,0.7016867680739601,0.34439544578238535,1.186467379489122
CHN,6,1980,0.7385976749920343,0.43342767590522124,1.117120950258165
CHN,7,1981,0.7893272835734975,0.4580547463906156,1.257407119737178
CHN,8,1982,0.8391533231371141,0.4753080833448488,1.4410644159628971
CHN,9,1983,0.8243750131484736,0.5145665021069169,1.3526957974202034
CHN,10,1984,0.8101325762144179,0.47565462644368367,1.3616698576254456
CHN,11,1985,0.8013522366647954,0.4854387910299062,1.414867996074086
CHN,12,1986,0.7928550240811322,0.44762314935904185,1.4134281944174663
CHN,13,1987,0.7925872322006156,0.4432948752749218,1.4757516374990076
CHN,14,1988,0.8116077035444726,0.41116586044090064,1.5190840205143346
CHN,15,1989,0.8237561722163366,0.46742707306563697,1.5538679965808293
CHN,16,1990,0.8274640376244768,0.4514462020647416,1.534608820580059
CHN,17,1991,0.8012018402531302,0.4223282467925038,1.5344667004372061
CHN,18,1992,0.7681912647064079,0.42797069207551514,1.3174922886359803
CHN,19,1993,0.7664747424367312,0.44286725078078876,1.5690693587862006
CHN,20,1994,0.7912522927135552,0.42559414742814033,1.5313968142878875
CHN,21,1995,0.8015547528810933,0.4080975015068388,1.4595847993942248
CHN,22,1996,0.8792530776545294,0.4134879273901341,1.8356264501961093
CHN,23,1997,0.9019389298001279,0.42672373359105525,1.7559364136682503
CHN,24,1998,0.9496503752879937,0.4982695101907613,1.7719789141956943
CHN,25,1999,0.9701844656812786,0.5475957415199351,1.7518444676247567
CHN,26,2000,0.9895608109871314,0.5925658361627759,2.02131295163766
CHN,27,2001,0.9937933262624595,0.5704844622847784,2.038313390674859
CHN,28,2002,0.9692995610164625,0.5270988661159378,2.044573085416054
CHN,29,2003,0.9654468142618516,0.5534088384139669,1.9537111064429316
CHN,30,2004,0.957949496834759,0.5744066939349185,1.8899415793502328
CHN,31,2005,0.9531955965231803,0.5492807363873978,1.874786561050607
CHN,32,2006,0.9885954149178641,0.5548884904209164,1.9814953652002956
CHN,33,2007,0.9927849716839482,0.49338181329580794,1.9542827036892194
CHN,34,2008,0.9757148971163724,0.5142758075185365,2.025375383681977
CHN,35,2009,0.9963698299494981,0.5422470098560102,1.9614105899732721
CHN,36,2010,1.0073756103811606,0.5773423047223435,2.1094387552539313
CHN,37,2011,1.0124008268776716,0.5825547429342395,1.9761341316764798
CHN,38,2012,1.008613096195435,0.5789934050650277,2.02566419467112
CHN,39,2013,1.0106036062741646,0.575777274707735,2.018487122759301
CHN,40,2014,0.9989520105766582,0.5799190639838928,1.8329710302468767
CHN,41,2015,1.005570578580285,0.5589769954241206,1.919143907652873
CHN,42,2016,1.0211894374865231,0.6030401614991908,2.00170616482956
CHN,43,2017,1.0319142863860742,0.5783782649017258,2.0132623826152796
CHN,44,2018,1.0233419705056954,0.5916191353538724,2.0979456948423048
CHN,45,2019,1.008652082172705,0.5840492174734501,1.947383251368795
CHN,46,2020,1.0094603257122694,0.5451610103099174,2.0238213285869273
CHN,47,2021,1.01929424709597,0.5292066146297946,2.106036540602464
CHN,48,2023,1.0229498033921496,0.5058413441130724,1.9771533463788338
CHN,49,2023,1.030254484741755,0.5171524403382334,2.0438827504160555
CHN,50,2024,1.0379671168443063,0.46411913032978,2.143506520542398
CHN,51,2025,1.0545766601686706,0.3517959615317092,2.2732946599432964
CIV,0,1974,1.0382971006746047,0.4685500567443519,1.4865448311200273
CIV,1,1975,1.2010496168758154,0.7221806750510447,2.051014899464023
CIV,2,1976,1.344429700321499,0.882730451792471,2.191748704489765
CIV,3,1977,1.4824684103957295,0.9844037270137965,2.482592405893335
CIV,4,1978,1.611746863540734,1.0783878003103016,2.8047661260833707
CIV,5,1979,1.6393179236794575,1.1398105136399383,2.7198506444037087
CIV,6,1980,1.5934482772767167,1.1646757348929653,2.493783785025047
CIV,7,1981,1.6262163209596925,1.1576539640014074,2.628261795962221
CIV,8,1982,1.6794454423455838,1.2298664829739574,2.5529570999873505
CIV,9,1983,1.8389852111224112,1.304951260046221,3.117630525356218
CIV,10,1984,2.021780821442357,1.4190057671781546,3.49395974381144
CIV,11,1985,2.1020139361271823,1.375670886732138,3.553487633830603
CIV,12,1986,2.0956261499414084,1.4806376004027428,3.8757948261915387
CIV,13,1987,2.0616603796886874,1.4424679508972305,3.573065375235314
CIV,14,1988,1.9751586385391178,1.3656541869548382,3.4421644176939847
CIV,15,1989,1.8296208111667116,1.275977483823152,3.2035210167676307
CIV,16,1990,1.7792685292815857,1.171154542311672,3.002127244507537
CIV,17,1991,1.806079129921061,1.184979167332624,3.6535098636341377
CIV,18,1992,1.6395774597312964,1.0773990224961802,2.837806750069045
CIV,19,1993,1.524311136911726,1.0349978410461835,2.7422929812178896
CIV,20,1994,1.4601135412176696,0.9942023172388006,2.5830416281299566
CIV,21,1995,1.4550141941000678,0.9140969843366125,2.8032943666446073
CIV,22,1996,1.4364735569870044,0.884583749241499,2.7865180504155322
CIV,23,1997,1.3234981996085895,0.8076319421887547,2.428008011738203
CIV,24,1998,1.2760793859618706,0.8106829959863326,2.495101664156723
CIV,25,1999,1.2584083003378332,0.778687818797388,2.4270291865003752
CIV,26,2000,1.2806863923626837,0.7891589350239393,2.5658553369988852
CIV,27,2001,1.3058835907239583,0.7755691607142063,2.5337344836703526
CIV,28,2002,1.3353465738978443,0.8689656335156538,2.362435280251206
CIV,29,2003,1.4355131368077638,0.9411548320698073,2.584654728988832
CIV,30,2004,1.668663616583482,1.060596336975531,3.247636425205378
CIV,31,2005,1.9157908110548878,1.1994875579072235,3.6214563287579074
CIV,32,2006,2.1034008449848907,1.3650796836641956,3.97216439045567
CIV,33,2007,2.264427963601276,1.4706049859814907,4.315372574078449
CIV,34,2008,2.194037163793739,1.422786035651277,4.102924281184504
CIV,35,2009,2.1818815607600235,1.4073921471511601,4.04307205573759
CIV,36,2010,2.150358811233836,1.3552767420624665,4.062120126922055
CIV,37,2011,2.064363896795903,1.3599496861848688,4.030320370664357
CIV,38,2012,1.9671147638170703,1.3045548420802604,3.562624405458669
CIV,39,2013,2.0642673460073606,1.336405160222961,3.853859340357391
CIV,40,2014,2.3556382096365036,1.4622484892918859,4.85272026476764
CIV,41,2015,2.4784703286572545,1.575293551130954,4.898191951911161
CIV,42,2016,2.4303284127917624,1.5515621494301481,4.72360848451436
CIV,43,2017,2.2254105100637473,1.4256526860812913,4.0833036045083775
CIV,44,2018,2.3585928424687554,1.5228423029745892,4.286292257980246
CIV,45,2019,2.4439303781954713,1.607154971978823,4.428687005637742
CIV,46,2020,2.512399394419076,1.6659190567332156,4.627820160970812
CIV,47,2021,2.622401098818212,1.709123975595852,4.97897672699625
CIV,48,2023,2.717582289466227,1.6923337928969546,5.374416088351578
CIV,49,2023,2.77668511974442,1.6837336516526031,5.392519862107246
CIV,50,2024,2.797610740186745,1.7373754160664292,5.739006345656115
CIV,51,2025,2.7710983803671576,1.7023121028420658,5.948278367585594
CMR,0,1974,0.5970477298404184,0.14032042144846513,1.037513913140203
CMR,1,1975,0.6278799974755777,0.2819934373215142,1.0372719029646869
CMR,2,1976,0.6830772203486966,0.28732201349195197,1.1243120439072005
